X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.204000e-01,2.000000e-04
0,6.96e+00,-3.40e+00,
1,6.56e+00,-3.00e+00,
2,6.64e+00,-3.40e+00,
3,6.24e+00,-2.80e+00,
4,6.40e+00,-2.80e+00,
5,5.76e+00,-3.20e+00,
6,5.84e+00,-3.00e+00,
7,5.20e+00,-2.60e+00,
8,5.28e+00,-2.80e+00,
9,4.56e+00,-2.40e+00,
10,4.64e+00,-2.80e+00,
11,3.92e+00,-2.40e+00,
12,4.00e+00,-2.60e+00,
13,3.28e+00,-2.20e+00,
14,3.28e+00,-2.40e+00,
15,2.64e+00,-2.00e+00,
16,2.72e+00,-2.20e+00,
17,2.16e+00,-1.80e+00,
18,2.24e+00,-1.80e+00,
19,1.68e+00,-2.20e+00,
20,1.76e+00,-1.80e+00,
21,1.36e+00,-1.40e+00,
22,1.44e+00,-1.60e+00,
23,1.12e+00,-1.20e+00,
24,1.28e+00,-1.60e+00,
25,9.60e-01,-1.00e+00,
26,1.04e+00,-1.40e+00,
27,7.20e-01,-1.00e+00,
28,8.00e-01,-1.20e+00,
29,5.60e-01,-8.00e-01,
30,6.40e-01,-1.00e+00,
31,4.80e-01,-6.00e-01,
32,5.60e-01,-1.00e+00,
33,4.00e-01,-6.00e-01,
34,4.00e-01,-8.00e-01,
35,5.60e-01,-4.00e-01,
36,4.00e-01,-6.00e-01,
37,6.40e-01,-2.00e-01,
38,5.60e-01,-4.00e-01,
39,8.80e-01,0.00e+00,
40,8.00e-01,0.00e+00,
41,1.20e+00,-4.00e-01,
42,1.12e+00,-2.00e-01,
43,1.60e+00,2.00e-01,
44,1.52e+00,0.00e+00,
45,2.24e+00,4.00e-01,
46,2.08e+00,2.00e-01,
47,2.88e+00,8.00e-01,
48,2.72e+00,6.00e-01,
49,3.36e+00,2.00e-01,
50,3.36e+00,6.00e-01,
51,3.68e+00,1.00e+00,
52,3.60e+00,8.00e-01,
53,4.00e+00,1.20e+00,
54,3.92e+00,8.00e-01,
55,4.56e+00,1.40e+00,
56,4.40e+00,1.00e+00,
57,5.12e+00,1.40e+00,
58,4.96e+00,1.20e+00,
59,5.44e+00,1.60e+00,
60,5.36e+00,1.40e+00,
61,5.76e+00,1.80e+00,
62,5.68e+00,1.40e+00,
63,6.08e+00,1.80e+00,
64,5.92e+00,1.60e+00,
65,6.56e+00,2.00e+00,
66,6.40e+00,1.80e+00,
67,6.96e+00,2.20e+00,
68,6.80e+00,1.80e+00,
69,7.28e+00,2.40e+00,
70,7.12e+00,2.40e+00,
71,7.44e+00,2.00e+00,
72,7.36e+00,2.20e+00,
73,7.52e+00,2.60e+00,
74,7.52e+00,2.40e+00,
75,7.36e+00,2.80e+00,
76,7.44e+00,2.40e+00,
77,7.20e+00,3.20e+00,
78,7.28e+00,3.20e+00,
79,6.96e+00,2.80e+00,
80,7.12e+00,3.00e+00,
81,6.72e+00,3.40e+00,
82,6.88e+00,3.20e+00,
83,6.48e+00,3.60e+00,
84,6.64e+00,3.20e+00,
85,6.24e+00,3.60e+00,
86,6.40e+00,3.40e+00,
87,5.92e+00,3.80e+00,
88,6.00e+00,3.60e+00,
89,5.60e+00,4.00e+00,
90,5.68e+00,3.80e+00,
91,5.20e+00,4.20e+00,
92,5.28e+00,4.20e+00,
93,4.72e+00,3.80e+00,
94,4.72e+00,4.00e+00,
95,4.08e+00,4.40e+00,
96,4.24e+00,4.20e+00,
97,3.52e+00,4.60e+00,
98,3.60e+00,4.40e+00,
99,2.80e+00,4.80e+00,
100,2.88e+00,4.80e+00,
101,2.24e+00,4.40e+00,
102,2.32e+00,4.60e+00,
103,1.68e+00,5.00e+00,
104,1.68e+00,4.80e+00,
105,1.12e+00,5.20e+00,
106,1.20e+00,4.80e+00,
107,8.00e-01,5.20e+00,
108,9.60e-01,5.20e+00,
109,5.60e-01,5.60e+00,
110,7.20e-01,5.40e+00,
111,4.80e-01,5.80e+00,
112,5.60e-01,5.60e+00,
113,4.00e-01,6.00e+00,
114,4.00e-01,5.60e+00,
115,5.60e-01,6.00e+00,
116,4.00e-01,5.80e+00,
117,5.60e-01,6.20e+00,
118,4.80e-01,6.00e+00,
119,6.40e-01,6.40e+00,
120,5.60e-01,6.20e+00,
121,8.00e-01,6.60e+00,
122,7.20e-01,6.20e+00,
123,9.60e-01,6.60e+00,
124,8.80e-01,6.40e+00,
125,1.36e+00,6.80e+00,
126,1.28e+00,6.60e+00,
127,1.84e+00,7.00e+00,
128,1.84e+00,6.60e+00,
129,2.48e+00,7.20e+00,
130,2.40e+00,7.20e+00,
131,3.04e+00,6.80e+00,
132,2.96e+00,7.00e+00,
133,3.68e+00,7.40e+00,
134,3.60e+00,7.20e+00,
135,4.40e+00,7.80e+00,
136,4.24e+00,7.80e+00,
137,5.12e+00,7.20e+00,
138,5.04e+00,7.60e+00,
139,5.68e+00,8.00e+00,
140,5.60e+00,7.80e+00,
141,6.08e+00,8.20e+00,
142,6.00e+00,8.00e+00,
143,6.40e+00,8.40e+00,
144,6.32e+00,8.00e+00,
145,6.72e+00,8.40e+00,
146,6.64e+00,8.20e+00,
147,7.04e+00,8.60e+00,
148,6.88e+00,8.40e+00,
149,7.28e+00,8.80e+00,
150,7.12e+00,8.40e+00,
151,7.44e+00,9.00e+00,
152,7.36e+00,8.60e+00,
153,7.52e+00,9.00e+00,
154,7.52e+00,8.80e+00,
155,7.36e+00,9.20e+00,
156,7.52e+00,9.00e+00,
157,7.20e+00,9.40e+00,
158,7.36e+00,9.00e+00,
159,6.96e+00,9.60e+00,
160,7.12e+00,9.60e+00,
161,6.64e+00,9.20e+00,
162,6.72e+00,9.40e+00,
163,6.16e+00,9.80e+00,
164,6.16e+00,9.60e+00,
165,5.52e+00,1.02e+01,
166,5.68e+00,1.02e+01,
167,5.20e+00,9.60e+00,
168,5.36e+00,9.60e+00,
169,5.68e+00,1.02e+01,
170,5.60e+00,9.80e+00,
171,6.08e+00,9.40e+00,
172,5.92e+00,9.60e+00,
173,6.48e+00,9.20e+00,
174,6.40e+00,9.60e+00,
175,6.80e+00,9.20e+00,
176,6.72e+00,9.40e+00,
177,7.12e+00,9.00e+00,
178,6.96e+00,9.20e+00,
179,7.28e+00,8.80e+00,
180,7.20e+00,9.00e+00,
181,7.44e+00,8.60e+00,
182,7.28e+00,9.00e+00,
183,7.52e+00,8.40e+00,
184,7.52e+00,8.40e+00,
185,7.36e+00,8.80e+00,
186,7.52e+00,8.60e+00,
187,7.36e+00,8.20e+00,
188,7.44e+00,8.40e+00,
189,7.20e+00,8.00e+00,
190,7.36e+00,8.00e+00,
191,6.96e+00,8.40e+00,
192,7.12e+00,8.20e+00,
193,6.72e+00,7.80e+00,
194,6.88e+00,8.00e+00,
195,6.48e+00,7.60e+00,
196,6.56e+00,7.80e+00,
197,6.32e+00,7.20e+00,
198,6.40e+00,7.20e+00,
199,6.00e+00,7.80e+00,
200,6.08e+00,7.40e+00,
201,5.68e+00,7.00e+00,
202,5.76e+00,7.20e+00,
203,5.12e+00,6.80e+00,
204,5.28e+00,7.20e+00,
205,4.48e+00,6.80e+00,
206,4.56e+00,7.00e+00,
207,3.92e+00,6.60e+00,
208,4.00e+00,6.80e+00,
209,3.52e+00,6.40e+00,
210,3.68e+00,6.60e+00,
211,3.04e+00,6.20e+00,
212,3.12e+00,6.60e+00,
213,2.48e+00,6.20e+00,
214,2.64e+00,6.40e+00,
215,2.08e+00,6.00e+00,
216,2.08e+00,6.20e+00,
217,1.76e+00,5.80e+00,
218,1.76e+00,6.00e+00,
219,1.44e+00,5.60e+00,
220,1.52e+00,5.60e+00,
221,1.20e+00,6.00e+00,
222,1.28e+00,5.80e+00,
223,8.80e-01,5.40e+00,
224,1.04e+00,5.60e+00,
225,7.20e-01,5.20e+00,
226,8.00e-01,5.40e+00,
227,5.60e-01,5.00e+00,
228,6.40e-01,5.20e+00,
229,4.80e-01,4.80e+00,
230,5.60e-01,5.00e+00,
231,4.00e-01,4.60e+00,
232,5.60e-01,4.80e+00,
233,4.00e-01,4.40e+00,
234,4.80e-01,4.80e+00,
235,6.40e-01,4.40e+00,
236,5.60e-01,4.60e+00,
237,8.80e-01,4.20e+00,
238,8.00e-01,4.40e+00,
239,1.12e+00,4.00e+00,
240,1.04e+00,4.20e+00,
241,1.44e+00,3.80e+00,
242,1.36e+00,3.80e+00,
243,1.84e+00,4.20e+00,
244,1.68e+00,4.00e+00,
245,2.16e+00,3.60e+00,
246,2.16e+00,3.80e+00,
247,2.64e+00,3.40e+00,
248,2.48e+00,3.60e+00,
249,3.04e+00,3.20e+00,
250,2.96e+00,3.20e+00,
251,3.52e+00,3.60e+00,
252,3.44e+00,3.00e+00,
253,4.00e+00,3.40e+00,
254,3.84e+00,3.20e+00,
255,4.40e+00,2.60e+00,
256,4.32e+00,3.00e+00,
257,4.88e+00,2.40e+00,
258,4.88e+00,2.80e+00,
259,5.36e+00,2.40e+00,
260,5.28e+00,2.60e+00,
261,5.76e+00,2.20e+00,
262,5.68e+00,2.40e+00,
263,6.24e+00,2.00e+00,
264,6.16e+00,2.00e+00,
265,6.64e+00,2.40e+00,
266,6.56e+00,2.20e+00,
267,6.96e+00,1.80e+00,
268,6.88e+00,2.00e+00,
269,7.20e+00,1.60e+00,
270,7.12e+00,1.80e+00,
271,7.36e+00,1.40e+00,
272,7.28e+00,1.40e+00,
273,7.44e+00,1.80e+00,
274,7.52e+00,1.60e+00,
275,7.36e+00,1.20e+00,
276,7.52e+00,1.40e+00,
277,7.36e+00,1.00e+00,
278,7.44e+00,1.40e+00,
279,7.28e+00,8.00e-01,
280,7.36e+00,8.00e-01,
281,7.04e+00,1.20e+00,
282,7.20e+00,1.00e+00,
283,6.80e+00,6.00e-01,
284,6.96e+00,8.00e-01,
285,6.48e+00,2.00e-01,
286,6.56e+00,6.00e-01,
287,6.08e+00,2.00e-01,
288,6.16e+00,4.00e-01,
289,5.76e+00,0.00e+00,
290,5.84e+00,2.00e-01,
291,5.36e+00,-2.00e-01,
292,5.44e+00,0.00e+00,
293,4.88e+00,-4.00e-01,
294,4.96e+00,-4.00e-01,
295,4.08e+00,0.00e+00,
296,4.24e+00,-2.00e-01,
297,3.52e+00,-6.00e-01,
298,3.60e+00,-4.00e-01,
299,3.04e+00,-8.00e-01,
300,3.12e+00,-4.00e-01,
301,2.56e+00,-1.00e+00,
302,2.64e+00,-1.00e+00,
303,2.16e+00,-6.00e-01,
304,2.24e+00,-8.00e-01,
305,1.60e+00,-1.20e+00,
306,1.68e+00,-1.00e+00,
307,1.28e+00,-1.40e+00,
308,1.36e+00,-1.00e+00,
309,1.04e+00,-1.60e+00,
310,1.12e+00,-1.60e+00,
311,8.00e-01,-1.20e+00,
312,9.60e-01,-1.40e+00,
313,6.40e-01,-1.80e+00,
314,7.20e-01,-1.80e+00,
315,4.80e-01,-2.20e+00,
316,5.60e-01,-2.20e+00,
317,4.00e-01,-1.80e+00,
318,4.00e-01,-2.00e+00,
319,5.60e-01,-2.40e+00,
320,4.00e-01,-2.20e+00,
321,6.40e-01,-2.60e+00,
322,4.80e-01,-2.40e+00,
323,8.00e-01,-2.80e+00,
324,6.40e-01,-2.40e+00,
325,1.04e+00,-2.80e+00,
326,9.60e-01,-2.60e+00,
327,1.44e+00,-3.00e+00,
328,1.28e+00,-2.80e+00,
329,1.92e+00,-3.20e+00,
330,1.84e+00,-2.80e+00,
331,2.48e+00,-3.40e+00,
332,2.32e+00,-3.40e+00,
333,2.96e+00,-3.00e+00,
334,2.88e+00,-3.20e+00,
335,3.44e+00,-3.60e+00,
336,3.44e+00,-3.40e+00,
337,4.00e+00,-3.80e+00,
338,3.92e+00,-3.40e+00,
339,4.48e+00,-4.00e+00,
340,4.32e+00,-3.60e+00,
341,4.96e+00,-4.00e+00,
342,4.88e+00,-3.80e+00,
343,5.44e+00,-4.20e+00,
344,5.28e+00,-4.00e+00,
345,5.84e+00,-4.60e+00,
346,5.76e+00,-4.60e+00,
347,6.40e+00,-4.20e+00,
348,6.24e+00,-4.40e+00,
349,6.72e+00,-4.80e+00,
350,6.64e+00,-4.60e+00,
351,7.04e+00,-5.00e+00,
352,6.96e+00,-4.60e+00,
353,7.36e+00,-5.20e+00,
354,7.20e+00,-5.20e+00,
355,7.52e+00,-4.80e+00,
356,7.52e+00,-5.00e+00,
357,7.36e+00,-5.40e+00,
358,7.52e+00,-5.20e+00,
359,7.28e+00,-5.60e+00,
360,7.44e+00,-5.20e+00,
361,7.12e+00,-5.80e+00,
362,7.20e+00,-5.80e+00,
363,6.80e+00,-5.40e+00,
364,6.88e+00,-5.60e+00,
365,6.48e+00,-6.00e+00,
366,6.64e+00,-5.80e+00,
367,6.24e+00,-6.20e+00,
368,6.32e+00,-6.20e+00,
369,5.92e+00,-5.80e+00,
370,6.00e+00,-6.00e+00,
371,5.52e+00,-6.40e+00,
372,5.60e+00,-6.20e+00,
373,4.96e+00,-6.80e+00,
374,5.04e+00,-6.40e+00,
375,4.24e+00,-7.00e+00,
376,4.32e+00,-7.00e+00,
377,3.76e+00,-6.60e+00,
378,3.84e+00,-6.80e+00,
379,3.28e+00,-7.20e+00,
380,3.28e+00,-7.00e+00,
381,2.64e+00,-7.40e+00,
382,2.72e+00,-7.00e+00,
383,1.92e+00,-7.60e+00,
384,2.00e+00,-7.60e+00,
385,1.36e+00,-7.20e+00,
386,1.44e+00,-7.40e+00,
387,1.04e+00,-7.80e+00,
388,1.12e+00,-7.60e+00,
389,7.20e-01,-8.00e+00,
390,8.00e-01,-7.60e+00,
391,4.80e-01,-8.20e+00,
392,5.60e-01,-8.20e+00,
393,4.00e-01,-7.80e+00,
394,4.00e-01,-8.00e+00,
395,5.60e-01,-8.40e+00,
396,4.80e-01,-8.20e+00,
397,6.40e-01,-8.60e+00,
398,5.60e-01,-8.60e+00,
399,7.20e-01,-8.20e+00,
400,6.40e-01,-8.40e+00,
401,9.60e-01,-8.80e+00,
402,8.80e-01,-8.80e+00,
403,1.20e+00,-9.20e+00,
404,1.12e+00,-8.80e+00,
405,1.60e+00,-9.40e+00,
406,1.52e+00,-9.00e+00,
407,2.08e+00,-9.40e+00,
408,2.00e+00,-9.20e+00,
409,2.64e+00,-9.60e+00,
410,2.56e+00,-9.40e+00,
411,3.20e+00,-9.80e+00,
412,3.20e+00,-9.40e+00,
413,3.92e+00,-1.00e+01,
414,3.84e+00,-9.60e+00,
415,4.56e+00,-1.00e+01,
416,4.56e+00,-9.80e+00,
417,4.96e+00,-1.02e+01,
418,4.96e+00,-1.00e+01,
419,4.48e+00,-9.60e+00,
420,4.56e+00,-1.00e+01,
421,4.08e+00,-9.40e+00,
422,4.24e+00,-9.40e+00,
423,3.68e+00,-9.80e+00,
424,3.76e+00,-9.60e+00,
425,3.12e+00,-9.20e+00,
426,3.20e+00,-9.40e+00,
427,2.64e+00,-9.00e+00,
428,2.72e+00,-9.40e+00,
429,2.16e+00,-8.80e+00,
430,2.24e+00,-8.80e+00,
431,1.68e+00,-9.20e+00,
432,1.76e+00,-8.80e+00,
433,1.36e+00,-8.40e+00,
434,1.44e+00,-8.60e+00,
435,1.04e+00,-8.20e+00,
436,1.12e+00,-8.60e+00,
437,8.00e-01,-8.00e+00,
438,8.80e-01,-8.00e+00,
439,6.40e-01,-8.40e+00,
440,7.20e-01,-8.20e+00,
441,4.80e-01,-7.80e+00,
442,4.80e-01,-8.00e+00,
443,5.60e-01,-7.60e+00,
444,4.00e-01,-8.00e+00,
445,5.60e-01,-7.60e+00,
446,4.00e-01,-7.80e+00,
447,5.60e-01,-7.40e+00,
448,4.80e-01,-7.60e+00,
449,6.40e-01,-7.20e+00,
450,5.60e-01,-7.60e+00,
451,8.00e-01,-7.00e+00,
452,7.20e-01,-7.00e+00,
453,8.80e-01,-7.40e+00,
454,8.00e-01,-7.20e+00,
455,1.20e+00,-6.80e+00,
456,1.04e+00,-7.00e+00,
457,1.52e+00,-6.60e+00,
458,1.44e+00,-6.80e+00,
459,2.00e+00,-6.40e+00,
460,2.00e+00,-6.20e+00,
461,2.40e+00,-6.80e+00,
462,2.32e+00,-6.40e+00,
463,2.80e+00,-6.00e+00,
464,2.72e+00,-6.20e+00,
465,3.44e+00,-5.80e+00,
466,3.36e+00,-6.20e+00,
467,3.92e+00,-5.80e+00,
468,3.84e+00,-6.00e+00,
469,4.32e+00,-5.60e+00,
470,4.24e+00,-5.80e+00,
471,4.64e+00,-5.40e+00,
472,4.56e+00,-5.80e+00,
473,5.12e+00,-5.20e+00,
474,5.04e+00,-5.60e+00,
475,5.68e+00,-5.20e+00,
476,5.60e+00,-5.40e+00,
477,6.08e+00,-5.00e+00,
478,6.00e+00,-5.20e+00,
479,6.48e+00,-4.80e+00,
480,6.40e+00,-5.20e+00,
481,6.72e+00,-4.60e+00,
482,6.56e+00,-4.60e+00,
483,6.96e+00,-5.00e+00,
484,6.80e+00,-4.80e+00,
485,7.12e+00,-4.40e+00,
486,6.96e+00,-4.60e+00,
487,7.36e+00,-4.20e+00,
488,7.20e+00,-4.20e+00,
489,7.44e+00,-4.60e+00,
490,7.28e+00,-4.20e+00,
491,7.52e+00,-3.80e+00,
492,7.52e+00,-4.00e+00,
493,7.28e+00,-3.60e+00,
494,7.44e+00,-3.80e+00,
495,7.12e+00,-3.40e+00,
496,7.28e+00,-3.80e+00,
497,6.88e+00,-3.40e+00,
498,7.04e+00,-3.60e+00,
499,6.64e+00,-3.20e+00,
500,6.72e+00,-3.40e+00,
501,6.32e+00,-3.00e+00,
502,6.48e+00,-3.40e+00,
503,5.92e+00,-2.80e+00,
504,6.08e+00,-3.20e+00,
505,5.52e+00,-2.80e+00,
506,5.68e+00,-3.00e+00,
507,5.12e+00,-2.60e+00,
508,5.20e+00,-2.80e+00,
509,4.64e+00,-2.40e+00,
510,4.72e+00,-2.80e+00,
511,4.16e+00,-2.40e+00,
512,4.24e+00,-2.20e+00,
513,3.68e+00,-2.60e+00,
514,3.76e+00,-2.40e+00,
515,3.28e+00,-2.00e+00,
516,3.36e+00,-2.20e+00,
517,2.72e+00,-1.80e+00,
518,2.80e+00,-2.20e+00,
519,2.24e+00,-1.80e+00,
520,2.32e+00,-1.80e+00,
521,1.84e+00,-1.40e+00,
522,1.76e+00,-1.60e+00,
523,1.28e+00,-1.20e+00,
524,1.36e+00,-1.60e+00,
525,9.60e-01,-1.00e+00,
526,1.04e+00,-1.40e+00,
527,7.20e-01,-1.00e+00,
528,8.00e-01,-1.20e+00,
529,4.80e-01,-8.00e-01,
530,4.80e-01,-1.00e+00,
531,6.40e-01,-6.00e-01,
532,5.60e-01,-1.00e+00,
533,4.00e-01,-6.00e-01,
534,4.00e-01,-4.00e-01,
535,5.60e-01,-8.00e-01,
536,4.80e-01,-6.00e-01,
537,6.40e-01,-2.00e-01,
538,5.60e-01,-4.00e-01,
539,8.80e-01,0.00e+00,
540,7.20e-01,-4.00e-01,
541,1.12e+00,0.00e+00,
542,1.04e+00,-2.00e-01,
543,1.36e+00,2.00e-01,
544,1.28e+00,0.00e+00,
545,1.68e+00,4.00e-01,
546,1.60e+00,2.00e-01,
547,2.16e+00,6.00e-01,
548,2.08e+00,2.00e-01,
549,2.72e+00,8.00e-01,
550,2.56e+00,6.00e-01,
551,3.20e+00,1.00e+00,
552,3.20e+00,8.00e-01,
553,3.68e+00,1.20e+00,
554,3.60e+00,8.00e-01,
555,4.08e+00,1.40e+00,
556,4.00e+00,1.00e+00,
557,4.88e+00,1.40e+00,
558,4.80e+00,1.20e+00,
559,5.52e+00,1.60e+00,
560,5.36e+00,1.40e+00,
561,5.92e+00,1.80e+00,
562,5.84e+00,1.40e+00,
563,6.16e+00,1.80e+00,
564,6.16e+00,1.60e+00,
565,6.56e+00,2.00e+00,
566,6.40e+00,1.80e+00,
567,6.88e+00,2.20e+00,
568,6.80e+00,1.80e+00,
569,7.12e+00,2.40e+00,
570,7.04e+00,2.40e+00,
571,7.36e+00,2.00e+00,
572,7.28e+00,2.20e+00,
573,7.44e+00,2.60e+00,
574,7.52e+00,2.40e+00,
575,7.28e+00,2.80e+00,
576,7.28e+00,2.60e+00,
577,7.52e+00,3.00e+00,
578,7.44e+00,2.60e+00,
579,7.20e+00,3.20e+00,
580,7.28e+00,3.00e+00,
581,7.04e+00,3.40e+00,
582,7.12e+00,3.20e+00,
583,6.80e+00,3.60e+00,
584,6.88e+00,3.20e+00,
585,6.48e+00,3.80e+00,
586,6.56e+00,3.80e+00,
587,6.08e+00,3.40e+00,
588,6.08e+00,3.60e+00,
589,5.52e+00,4.00e+00,
590,5.68e+00,3.80e+00,
591,5.04e+00,4.20e+00,
592,5.12e+00,3.80e+00,
593,4.48e+00,4.20e+00,
594,4.56e+00,4.00e+00,
595,3.92e+00,4.40e+00,
596,4.00e+00,4.20e+00,
597,3.44e+00,4.60e+00,
598,3.52e+00,4.40e+00,
599,2.88e+00,4.80e+00,
600,2.96e+00,4.80e+00,
601,2.40e+00,4.40e+00,
602,2.48e+00,4.60e+00,
603,2.00e+00,5.00e+00,
